"","expr","time","fun_name"
"1425","R",493566,"destinationAngle"
"1426","R",483236,"destinationAngle"
"1427","R",499817,"destinationAngle"
"1428","Rcpp",20608,"destinationAngle"
"1429","R",493536,"destinationAngle"
"1430","Rcpp",18685,"destinationAngle"
"1431","R",490671,"destinationAngle"
"1432","Rcpp",19627,"destinationAngle"
"1433","R",481383,"destinationAngle"
"1434","Rcpp",19056,"destinationAngle"
"1435","Rcpp",17433,"destinationAngle"
"1436","Rcpp",15810,"destinationAngle"
"1437","Rcpp",15860,"destinationAngle"
"1438","R",484959,"destinationAngle"
"1439","Rcpp",19687,"destinationAngle"
"1440","R",520445,"destinationAngle"
"1441","Rcpp",19316,"destinationAngle"
"1442","R",490529,"destinationAngle"
"1443","Rcpp",18675,"destinationAngle"
"1444","R",485380,"destinationAngle"
"1445","R",498204,"destinationAngle"
"1446","R",517481,"destinationAngle"
"1447","R",490830,"destinationAngle"
"1448","R",490239,"destinationAngle"
"1449","R",482314,"destinationAngle"
"1450","Rcpp",20628,"destinationAngle"
"1451","R",492304,"destinationAngle"
"1452","R",495860,"destinationAngle"
"1453","R",524604,"destinationAngle"
"1454","Rcpp",19347,"destinationAngle"
"1455","Rcpp",17122,"destinationAngle"
"1456","R",521067,"destinationAngle"
"1457","Rcpp",19526,"destinationAngle"
"1458","Rcpp",16571,"destinationAngle"
"1459","Rcpp",15810,"destinationAngle"
"1460","R",487674,"destinationAngle"
"1461","Rcpp",19948,"destinationAngle"
"1462","R",493155,"destinationAngle"
"1463","Rcpp",19066,"destinationAngle"
"1464","R",481252,"destinationAngle"
"1465","Rcpp",18375,"destinationAngle"
"1466","R",490640,"destinationAngle"
"1467","R",483547,"destinationAngle"
"1468","R",493015,"destinationAngle"
"1469","R",482405,"destinationAngle"
"1470","Rcpp",20679,"destinationAngle"
"1471","Rcpp",15289,"destinationAngle"
"1472","Rcpp",14938,"destinationAngle"
"1473","Rcpp",16191,"destinationAngle"
"1474","Rcpp",15078,"destinationAngle"
"1475","Rcpp",15469,"destinationAngle"
"1476","Rcpp",15570,"destinationAngle"
"1477","R",487985,"destinationAngle"
"1478","Rcpp",19096,"destinationAngle"
"1479","Rcpp",14828,"destinationAngle"
"1480","Rcpp",15810,"destinationAngle"
"1481","Rcpp",15690,"destinationAngle"
"1482","Rcpp",15830,"destinationAngle"
"1483","R",486692,"destinationAngle"
"1484","R",489838,"destinationAngle"
"1485","R",477916,"destinationAngle"
"1486","R",482676,"destinationAngle"
"1487","R",526167,"destinationAngle"
"1488","Rcpp",19477,"destinationAngle"
"1489","R",482034,"destinationAngle"
"1490","Rcpp",19056,"destinationAngle"
"1491","Rcpp",16802,"destinationAngle"
"1492","R",490099,"destinationAngle"
"1493","R",480000,"destinationAngle"
"1494","R",489578,"destinationAngle"
"1495","Rcpp",19777,"destinationAngle"
"1496","R",492003,"destinationAngle"
"1497","R",523411,"destinationAngle"
"1498","R",479770,"destinationAngle"
"1499","Rcpp",19837,"destinationAngle"
"1500","R",490400,"destinationAngle"
"1501","R",474961,"destinationAngle"
"1502","Rcpp",19487,"destinationAngle"
"1503","Rcpp",15228,"destinationAngle"
"1504","Rcpp",15239,"destinationAngle"
"1505","Rcpp",15179,"destinationAngle"
"1506","Rcpp",15800,"destinationAngle"
"1507","Rcpp",14998,"destinationAngle"
"1508","Rcpp",16571,"destinationAngle"
"1509","Rcpp",15991,"destinationAngle"
"1510","Rcpp",15609,"destinationAngle"
"1511","Rcpp",16090,"destinationAngle"
"1512","Rcpp",16171,"destinationAngle"
"1513","R",492333,"destinationAngle"
"1514","R",524574,"destinationAngle"
"1515","Rcpp",19096,"destinationAngle"
"1516","R",481262,"destinationAngle"
"1517","Rcpp",18675,"destinationAngle"
"1518","Rcpp",15028,"destinationAngle"
"1519","R",477496,"destinationAngle"
"1520","Rcpp",19316,"destinationAngle"
"1521","R",491742,"destinationAngle"
"1522","R",483257,"destinationAngle"
"1523","R",487694,"destinationAngle"
"1524","Rcpp",19356,"destinationAngle"
"1525","R",480321,"destinationAngle"
"1526","R",480361,"destinationAngle"
"1527","R",473978,"destinationAngle"
"1528","R",485861,"destinationAngle"
"1529","R",483928,"destinationAngle"
"1530","Rcpp",20328,"destinationAngle"
"1531","R",490279,"destinationAngle"
"1532","Rcpp",19487,"destinationAngle"
"1533","Rcpp",15669,"destinationAngle"
"1534","Rcpp",15288,"destinationAngle"
"1535","R",477005,"destinationAngle"
"1536","Rcpp",19216,"destinationAngle"
"1537","R",487243,"destinationAngle"
"1538","Rcpp",18294,"destinationAngle"
"1539","Rcpp",16070,"destinationAngle"
"1540","Rcpp",14938,"destinationAngle"
"1541","Rcpp",16080,"destinationAngle"
"1542","R",482294,"destinationAngle"
"1543","Rcpp",18024,"destinationAngle"
"1544","R",491542,"destinationAngle"
"1545","Rcpp",19156,"destinationAngle"
"1546","R",487134,"destinationAngle"
"1547","Rcpp",18625,"destinationAngle"
"1548","R",488957,"destinationAngle"
"1549","R",486112,"destinationAngle"
"1550","R",530255,"destinationAngle"
"1551","Rcpp",19847,"destinationAngle"
"1552","R",480441,"destinationAngle"
"1553","R",527339,"destinationAngle"
"1554","R",478487,"destinationAngle"
"1555","R",482795,"destinationAngle"
"1556","Rcpp",19838,"destinationAngle"
"1557","Rcpp",16731,"destinationAngle"
"1558","Rcpp",15109,"destinationAngle"
"1559","Rcpp",16070,"destinationAngle"
"1560","R",474650,"destinationAngle"
"1561","R",484609,"destinationAngle"
"1562","R",512281,"destinationAngle"
"1563","R",487514,"destinationAngle"
"1564","Rcpp",19728,"destinationAngle"
"1565","R",477074,"destinationAngle"
"1566","R",477295,"destinationAngle"
"1567","Rcpp",20168,"destinationAngle"
"1568","R",508854,"destinationAngle"
"1569","R",485590,"destinationAngle"
"1570","Rcpp",19436,"destinationAngle"
"1571","R",475131,"destinationAngle"
"1572","Rcpp",18244,"destinationAngle"
"1573","Rcpp",15058,"destinationAngle"
"1574","Rcpp",16071,"destinationAngle"
"1575","R",482705,"destinationAngle"
"1576","R",471715,"destinationAngle"
"1577","Rcpp",19587,"destinationAngle"
"1578","R",485150,"destinationAngle"
"1579","R",478207,"destinationAngle"
"1580","Rcpp",20107,"destinationAngle"
"1581","R",487304,"destinationAngle"
"1582","R",471804,"destinationAngle"
"1583","Rcpp",19036,"destinationAngle"
"1584","R",485650,"destinationAngle"
"1585","R",474340,"destinationAngle"
"1586","R",473788,"destinationAngle"
"1587","Rcpp",20548,"destinationAngle"
"1588","R",472627,"destinationAngle"
"1589","R",484859,"destinationAngle"
"1590","R",488466,"destinationAngle"
"1591","R",484829,"destinationAngle"
"1592","R",478948,"destinationAngle"
"1593","Rcpp",19997,"destinationAngle"
"1594","Rcpp",17453,"destinationAngle"
"1595","Rcpp",14898,"destinationAngle"
"1596","R",481343,"destinationAngle"
"1597","R",482485,"destinationAngle"
"1598","R",479068,"destinationAngle"
"1599","R",479419,"destinationAngle"
"1600","Rcpp",20017,"destinationAngle"
"1601","R",486963,"destinationAngle"
"1602","Rcpp",19026,"destinationAngle"
"1603","Rcpp",15479,"destinationAngle"
"1604","Rcpp",16381,"destinationAngle"
"1605","Rcpp",15309,"destinationAngle"
"1606","R",475171,"destinationAngle"
"1607","Rcpp",18595,"destinationAngle"
"1608","R",476263,"destinationAngle"
"1609","R",470373,"destinationAngle"
"1610","Rcpp",18875,"destinationAngle"
"1611","Rcpp",16071,"destinationAngle"
"1612","Rcpp",14267,"destinationAngle"
"1613","Rcpp",15389,"destinationAngle"
"1614","Rcpp",14657,"destinationAngle"
"1615","R",478828,"destinationAngle"
"1616","Rcpp",18785,"destinationAngle"
"1617","R",466245,"destinationAngle"
"1618","R",473708,"destinationAngle"
"1619","R",467406,"destinationAngle"
"1620","Rcpp",18846,"destinationAngle"
"1621","Rcpp",16731,"destinationAngle"
"1622","R",483908,"destinationAngle"
"1623","Rcpp",18595,"destinationAngle"
"1624","Rcpp",15259,"destinationAngle"
"1625","Rcpp",14888,"destinationAngle"
"1626","Rcpp",15870,"destinationAngle"
"1627","R",472817,"destinationAngle"
"1628","R",473288,"destinationAngle"
"1629","Rcpp",20829,"destinationAngle"
"1630","R",479099,"destinationAngle"
"1631","R",480301,"destinationAngle"
"1632","Rcpp",19166,"destinationAngle"
"1633","Rcpp",15178,"destinationAngle"
"1634","R",467437,"destinationAngle"
"1635","R",478698,"destinationAngle"
"1636","R",483607,"destinationAngle"
"1637","R",479109,"destinationAngle"
"1638","Rcpp",19446,"destinationAngle"
"1639","R",476684,"destinationAngle"
"1640","R",482074,"destinationAngle"
"1641","Rcpp",19798,"destinationAngle"
"1642","Rcpp",15238,"destinationAngle"
"1643","Rcpp",14377,"destinationAngle"
"1644","R",468819,"destinationAngle"
"1645","R",478257,"destinationAngle"
"1646","Rcpp",18785,"destinationAngle"
"1647","R",469390,"destinationAngle"
"1648","R",472486,"destinationAngle"
"1649","R",510276,"destinationAngle"
"1650","Rcpp",20248,"destinationAngle"
"1651","R",478687,"destinationAngle"
"1652","R",506319,"destinationAngle"
"1653","R",469149,"destinationAngle"
"1654","R",476283,"destinationAngle"
"1655","Rcpp",19928,"destinationAngle"
"1656","Rcpp",14747,"destinationAngle"
"1657","R",527699,"destinationAngle"
"1658","R",464461,"destinationAngle"
"1659","R",462507,"destinationAngle"
"1660","R",470793,"destinationAngle"
"1661","R",465042,"destinationAngle"
"1662","R",473889,"destinationAngle"
"1663","R",471194,"destinationAngle"
"1664","R",473428,"destinationAngle"
"1665","Rcpp",19597,"destinationAngle"
"1666","Rcpp",14668,"destinationAngle"
"1667","R",466354,"destinationAngle"
"1668","Rcpp",18194,"destinationAngle"
"1669","R",474059,"destinationAngle"
"1670","Rcpp",18886,"destinationAngle"
"1671","Rcpp",15549,"destinationAngle"
"1672","R",467727,"destinationAngle"
"1673","Rcpp",18424,"destinationAngle"
"1674","Rcpp",15158,"destinationAngle"
"1675","R",472286,"destinationAngle"
"1676","R",468138,"destinationAngle"
"1677","Rcpp",18325,"destinationAngle"
"1678","Rcpp",15880,"destinationAngle"
"1679","Rcpp",14868,"destinationAngle"
"1680","Rcpp",14347,"destinationAngle"
"1681","Rcpp",15830,"destinationAngle"
"1682","R",482255,"destinationAngle"
"1683","R",477175,"destinationAngle"
"1684","Rcpp",18936,"destinationAngle"
"1685","Rcpp",14988,"destinationAngle"
"1686","R",476834,"destinationAngle"
"1687","R",466134,"destinationAngle"
"1688","R",476614,"destinationAngle"
"1689","Rcpp",19136,"destinationAngle"
"1690","Rcpp",14587,"destinationAngle"
"1691","R",463890,"destinationAngle"
"1692","R",479079,"destinationAngle"
"1693","Rcpp",18785,"destinationAngle"
"1694","R",473709,"destinationAngle"
"1695","R",509726,"destinationAngle"
"1696","Rcpp",19707,"destinationAngle"
"1697","R",467797,"destinationAngle"
"1698","R",473588,"destinationAngle"
"1699","Rcpp",19748,"destinationAngle"
"1700","Rcpp",14617,"destinationAngle"
"1701","R",474360,"destinationAngle"
"1702","Rcpp",18946,"destinationAngle"
"1703","Rcpp",14637,"destinationAngle"
"1704","Rcpp",15209,"destinationAngle"
"1705","R",471975,"destinationAngle"
"1706","R",465272,"destinationAngle"
"1707","R",510998,"destinationAngle"
"1708","Rcpp",19346,"destinationAngle"
"1709","R",474650,"destinationAngle"
"1710","R",477265,"destinationAngle"
"1711","R",471494,"destinationAngle"
"1712","Rcpp",19927,"destinationAngle"
"1713","R",476393,"destinationAngle"
"1714","R",455835,"destinationAngle"
"1715","R",476434,"destinationAngle"
"1716","Rcpp",20048,"destinationAngle"
"1717","R",472196,"destinationAngle"
"1718","R",471925,"destinationAngle"
"1719","R",501431,"destinationAngle"
"1720","R",474109,"destinationAngle"
"1721","Rcpp",19958,"destinationAngle"
"1722","Rcpp",14928,"destinationAngle"
"1723","Rcpp",14508,"destinationAngle"
"1724","Rcpp",14086,"destinationAngle"
"1725","R",468599,"destinationAngle"
"1726","R",468469,"destinationAngle"
"1727","Rcpp",19367,"destinationAngle"
"1728","R",471995,"destinationAngle"
"1729","R",479119,"destinationAngle"
"1730","R",461626,"destinationAngle"
"1731","Rcpp",18294,"destinationAngle"
"1732","R",461295,"destinationAngle"
"1733","R",467386,"destinationAngle"
"1734","R",466805,"destinationAngle"
"1735","Rcpp",19106,"destinationAngle"
"1736","R",464552,"destinationAngle"
"1737","Rcpp",17804,"destinationAngle"
"1738","R",474670,"destinationAngle"
"1739","Rcpp",19146,"destinationAngle"
"1740","Rcpp",14307,"destinationAngle"
"1741","Rcpp",14267,"destinationAngle"
"1742","Rcpp",15920,"destinationAngle"
"1743","R",474219,"destinationAngle"
"1744","R",464371,"destinationAngle"
"1745","R",474911,"destinationAngle"
"1746","Rcpp",19637,"destinationAngle"
"1747","R",466435,"destinationAngle"
"1748","R",476394,"destinationAngle"
"1749","Rcpp",18565,"destinationAngle"
"1750","R",464611,"destinationAngle"
"1751","R",475080,"destinationAngle"
"1752","Rcpp",19647,"destinationAngle"
"1753","R",467296,"destinationAngle"
"1754","Rcpp",17824,"destinationAngle"
"1755","Rcpp",15429,"destinationAngle"
"1756","R",480702,"destinationAngle"
"1757","R",468759,"destinationAngle"
"1758","Rcpp",18715,"destinationAngle"
"1759","R",472015,"destinationAngle"
"1760","R",469340,"destinationAngle"
"1761","R",468920,"destinationAngle"
"1762","R",507602,"destinationAngle"
"1763","R",453310,"destinationAngle"
"1764","R",459812,"destinationAngle"
"1765","Rcpp",19928,"destinationAngle"
"1766","Rcpp",14778,"destinationAngle"
"1767","Rcpp",14226,"destinationAngle"
"1768","R",500208,"destinationAngle"
"1769","Rcpp",17483,"destinationAngle"
"1770","R",464692,"destinationAngle"
"1771","R",499707,"destinationAngle"
"1772","Rcpp",18555,"destinationAngle"
"1773","Rcpp",14227,"destinationAngle"
"1774","R",453751,"destinationAngle"
"1775","R",473418,"destinationAngle"
"1776","Rcpp",19106,"destinationAngle"
"1777","Rcpp",14557,"destinationAngle"
"1778","R",455274,"destinationAngle"
"1779","Rcpp",18114,"destinationAngle"
"1780","R",492673,"destinationAngle"
"1781","R",460123,"destinationAngle"
"1782","Rcpp",18214,"destinationAngle"
"1783","Rcpp",15139,"destinationAngle"
"1784","R",511790,"destinationAngle"
"1785","Rcpp",18194,"destinationAngle"
"1786","R",457057,"destinationAngle"
"1787","R",472326,"destinationAngle"
"1788","Rcpp",19236,"destinationAngle"
"1789","R",454863,"destinationAngle"
"1790","Rcpp",17072,"destinationAngle"
"1791","R",510227,"destinationAngle"
"1792","Rcpp",18144,"destinationAngle"
"1793","Rcpp",15510,"destinationAngle"
"1794","R",462747,"destinationAngle"
"1795","Rcpp",18044,"destinationAngle"
"1796","R",476844,"destinationAngle"
"1797","Rcpp",17774,"destinationAngle"
"1798","Rcpp",15208,"destinationAngle"
"1799","R",458500,"destinationAngle"
"1800","R",452299,"destinationAngle"
"1801","Rcpp",18615,"destinationAngle"
"1802","Rcpp",18275,"destinationAngle"
"1803","Rcpp",14166,"destinationAngle"
"1804","Rcpp",14929,"destinationAngle"
"1805","Rcpp",14056,"destinationAngle"
"1806","R",460414,"destinationAngle"
"1807","R",463679,"destinationAngle"
"1808","R",461024,"destinationAngle"
"1809","Rcpp",19276,"destinationAngle"
"1810","R",492754,"destinationAngle"
"1811","R",503745,"destinationAngle"
"1812","R",464001,"destinationAngle"
"1813","Rcpp",18144,"destinationAngle"
"1814","R",468448,"destinationAngle"
"1815","Rcpp",18735,"destinationAngle"
"1816","R",462527,"destinationAngle"
"1817","R",463840,"destinationAngle"
"1818","Rcpp",17914,"destinationAngle"
"1819","R",459221,"destinationAngle"
"1820","Rcpp",17273,"destinationAngle"
"1821","R",465493,"destinationAngle"
"1822","R",457348,"destinationAngle"
"1823","R",454342,"destinationAngle"
"1824","Rcpp",19176,"destinationAngle"
"1825","Rcpp",15158,"destinationAngle"
"1826","Rcpp",14728,"destinationAngle"
"1827","R",460724,"destinationAngle"
"1828","Rcpp",17323,"destinationAngle"
"1829","Rcpp",15479,"destinationAngle"
"1830","Rcpp",14658,"destinationAngle"
"1831","R",465393,"destinationAngle"
"1832","R",456386,"destinationAngle"
"1833","R",461947,"destinationAngle"
"1834","R",465914,"destinationAngle"
"1835","R",469190,"destinationAngle"
"1836","R",452008,"destinationAngle"
"1837","R",468559,"destinationAngle"
"1838","Rcpp",19266,"destinationAngle"
"1839","Rcpp",14758,"destinationAngle"
"1840","R",454733,"destinationAngle"
"1841","Rcpp",17583,"destinationAngle"
"1842","R",462316,"destinationAngle"
"1843","Rcpp",25428,"destinationAngle"
"1844","Rcpp",14547,"destinationAngle"
"1845","Rcpp",14097,"destinationAngle"
"1846","R",460694,"destinationAngle"
"1847","R",466946,"destinationAngle"
"1848","R",464972,"destinationAngle"
"1849","Rcpp",19035,"destinationAngle"
"1850","R",459581,"destinationAngle"
"1851","Rcpp",17272,"destinationAngle"
"1852","Rcpp",14387,"destinationAngle"
"1853","Rcpp",14808,"destinationAngle"
"1854","R",466295,"destinationAngle"
"1855","R",462056,"destinationAngle"
"1856","Rcpp",19186,"destinationAngle"
"1857","Rcpp",15039,"destinationAngle"
"1858","R",462567,"destinationAngle"
"1859","R",458931,"destinationAngle"
"1860","Rcpp",18295,"destinationAngle"
"1861","Rcpp",14357,"destinationAngle"
"1862","R",467947,"destinationAngle"
"1863","Rcpp",17523,"destinationAngle"
"1864","R",462768,"destinationAngle"
"1865","Rcpp",17273,"destinationAngle"
"1866","Rcpp",14497,"destinationAngle"
"1867","R",464571,"destinationAngle"
"1868","Rcpp",18174,"destinationAngle"
"1869","Rcpp",14648,"destinationAngle"
"1870","Rcpp",14597,"destinationAngle"
"1871","R",455635,"destinationAngle"
"1872","R",488246,"destinationAngle"
"1873","R",449603,"destinationAngle"
"1874","R",459211,"destinationAngle"
"1875","R",461996,"destinationAngle"
"1876","Rcpp",18785,"destinationAngle"
"1877","R",460985,"destinationAngle"
"1878","R",454332,"destinationAngle"
"1879","R",460153,"destinationAngle"
"1880","R",448621,"destinationAngle"
"1881","R",454322,"destinationAngle"
"1882","R",463990,"destinationAngle"
"1883","Rcpp",19306,"destinationAngle"
"1884","Rcpp",14998,"destinationAngle"
"1885","R",487714,"destinationAngle"
"1886","Rcpp",17683,"destinationAngle"
"1887","R",459532,"destinationAngle"
"1888","R",452809,"destinationAngle"
"1889","R",450635,"destinationAngle"
"1890","R",490981,"destinationAngle"
"1891","Rcpp",18996,"destinationAngle"
"1892","R",461846,"destinationAngle"
"1893","R",459221,"destinationAngle"
"1894","Rcpp",18294,"destinationAngle"
"1895","Rcpp",15549,"destinationAngle"
"1896","Rcpp",14547,"destinationAngle"
"1897","Rcpp",14277,"destinationAngle"
"1898","Rcpp",14748,"destinationAngle"
"1899","R",449192,"destinationAngle"
"1900","R",494046,"destinationAngle"
"1901","Rcpp",17442,"destinationAngle"
"1902","R",458791,"destinationAngle"
"1903","R",448601,"destinationAngle"
"1904","R",462968,"destinationAngle"
"1905","R",450545,"destinationAngle"
"1906","R",441377,"destinationAngle"
"1907","Rcpp",19687,"destinationAngle"
"1908","Rcpp",14327,"destinationAngle"
"1909","Rcpp",14898,"destinationAngle"
"1910","Rcpp",14397,"destinationAngle"
"1911","R",451968,"destinationAngle"
"1912","R",458880,"destinationAngle"
"1913","R",489287,"destinationAngle"
"1914","Rcpp",18835,"destinationAngle"
"1915","Rcpp",14117,"destinationAngle"
"1916","R",466274,"destinationAngle"
"1917","R",448632,"destinationAngle"
"1918","Rcpp",18034,"destinationAngle"
"1919","Rcpp",14818,"destinationAngle"
"1920","R",514334,"destinationAngle"
"1921","Rcpp",17833,"destinationAngle"
"1922","Rcpp",14807,"destinationAngle"
"1923","R",452328,"destinationAngle"
"1924","Rcpp",18555,"destinationAngle"
"1925","Rcpp",13225,"destinationAngle"
"1926","R",457829,"destinationAngle"
"1927","Rcpp",16972,"destinationAngle"
"1928","Rcpp",13916,"destinationAngle"
"1929","Rcpp",14027,"destinationAngle"
"1930","R",456005,"destinationAngle"
"1931","Rcpp",17543,"destinationAngle"
"1932","R",449442,"destinationAngle"
"1933","R",455003,"destinationAngle"
"1934","R",443362,"destinationAngle"
"1935","R",450314,"destinationAngle"
"1936","R",452428,"destinationAngle"
"1937","R",452438,"destinationAngle"
"1938","Rcpp",18746,"destinationAngle"
"1939","R",449703,"destinationAngle"
"1940","Rcpp",17092,"destinationAngle"
"1941","Rcpp",14687,"destinationAngle"
"1942","R",506690,"destinationAngle"
"1943","R",457558,"destinationAngle"
"1944","R",451927,"destinationAngle"
"1945","R",452769,"destinationAngle"
"1946","R",444243,"destinationAngle"
"1947","Rcpp",18696,"destinationAngle"
"1948","Rcpp",13976,"destinationAngle"
"1949","R",456616,"destinationAngle"
"1950","Rcpp",16781,"destinationAngle"
"1951","R",462387,"destinationAngle"
"1952","R",451777,"destinationAngle"
"1953","Rcpp",17754,"destinationAngle"
"1954","R",445134,"destinationAngle"
"1955","Rcpp",17302,"destinationAngle"
"1956","R",462718,"destinationAngle"
"1957","R",445676,"destinationAngle"
"1958","R",450565,"destinationAngle"
"1959","R",451116,"destinationAngle"
"1960","Rcpp",18084,"destinationAngle"
"1961","R",459041,"destinationAngle"
"1962","Rcpp",16712,"destinationAngle"
"1963","R",450685,"destinationAngle"
"1964","Rcpp",16802,"destinationAngle"
"1965","Rcpp",14417,"destinationAngle"
"1966","R",461816,"destinationAngle"
"1967","Rcpp",18384,"destinationAngle"
"1968","Rcpp",13756,"destinationAngle"
"1969","R",463048,"destinationAngle"
"1970","R",464702,"destinationAngle"
"1971","R",450906,"destinationAngle"
"1972","R",449192,"destinationAngle"
"1973","R",445635,"destinationAngle"
"1974","Rcpp",18354,"destinationAngle"
"1975","R",450164,"destinationAngle"
"1976","R",446357,"destinationAngle"
"1977","Rcpp",17674,"destinationAngle"
"1978","R",495218,"destinationAngle"
"1979","R",448781,"destinationAngle"
"1980","R",444093,"destinationAngle"
"1981","R",457779,"destinationAngle"
"1982","Rcpp",18605,"destinationAngle"
"1983","R",449493,"destinationAngle"
"1984","Rcpp",16652,"destinationAngle"
"1985","R",453050,"destinationAngle"
"1986","R",450445,"destinationAngle"
"1987","R",448772,"destinationAngle"
"1988","R",449653,"destinationAngle"
"1989","Rcpp",18695,"destinationAngle"
"1990","Rcpp",13926,"destinationAngle"
"1991","R",455183,"destinationAngle"
"1992","Rcpp",17643,"destinationAngle"
"1993","R",4023525,"destinationAngle"
"1994","Rcpp",18896,"destinationAngle"
"1995","Rcpp",14227,"destinationAngle"
"1996","R",461425,"destinationAngle"
"1997","R",456727,"destinationAngle"
"1998","R",448722,"destinationAngle"
"1999","R",512721,"destinationAngle"
"2000","Rcpp",54281,"destinationAngle"
"2001","R",3241438,"predClose"
"2002","R",1945779,"predClose"
"2003","Rcpp",130865,"predClose"
"2004","R",1955106,"predClose"
"2005","Rcpp",80511,"predClose"
"2006","Rcpp",74209,"predClose"
"2007","R",1929929,"predClose"
"2008","Rcpp",81844,"predClose"
"2009","Rcpp",75421,"predClose"
"2010","Rcpp",75722,"predClose"
"2011","R",1937402,"predClose"
"2012","Rcpp",94998,"predClose"
"2013","Rcpp",85981,"predClose"
"2014","Rcpp",79660,"predClose"
"2015","R",1931982,"predClose"
"2016","R",1944617,"predClose"
"2017","R",1931532,"predClose"
"2018","Rcpp",83276,"predClose"
"2019","Rcpp",71314,"predClose"
"2020","Rcpp",72236,"predClose"
"2021","R",1957069,"predClose"
"2022","Rcpp",81653,"predClose"
"2023","R",1938475,"predClose"
"2024","R",1931151,"predClose"
"2025","Rcpp",81754,"predClose"
"2026","R",1944957,"predClose"
"2027","R",1934838,"predClose"
"2028","Rcpp",81744,"predClose"
"2029","Rcpp",71704,"predClose"
"2030","R",1941260,"predClose"
"2031","R",1929778,"predClose"
"2032","Rcpp",82114,"predClose"
"2033","Rcpp",72176,"predClose"
"2034","R",1940168,"predClose"
"2035","Rcpp",82194,"predClose"
"2036","Rcpp",71584,"predClose"
"2037","R",1952521,"predClose"
"2038","R",1959975,"predClose"
"2039","Rcpp",81392,"predClose"
"2040","R",1960416,"predClose"
"2041","Rcpp",79268,"predClose"
"2042","Rcpp",72827,"predClose"
"2043","Rcpp",73137,"predClose"
"2044","Rcpp",71925,"predClose"
"2045","Rcpp",72055,"predClose"
"2046","R",1928986,"predClose"
"2047","R",1930880,"predClose"
"2048","Rcpp",80651,"predClose"
"2049","Rcpp",76754,"predClose"
"2050","R",1940138,"predClose"
"2051","Rcpp",80151,"predClose"
"2052","R",1935599,"predClose"
"2053","Rcpp",81884,"predClose"
"2054","Rcpp",72386,"predClose"
"2055","R",1938996,"predClose"
"2056","Rcpp",80471,"predClose"
"2057","Rcpp",79379,"predClose"
"2058","R",1930961,"predClose"
"2059","Rcpp",85310,"predClose"
"2060","R",1940419,"predClose"
"2061","R",1984491,"predClose"
"2062","R",2336291,"predClose"
"2063","R",2031019,"predClose"
"2064","Rcpp",85600,"predClose"
"2065","R",2022833,"predClose"
"2066","Rcpp",84498,"predClose"
"2067","R",2032211,"predClose"
"2068","Rcpp",85030,"predClose"
"2069","R",2019517,"predClose"
"2070","Rcpp",82935,"predClose"
"2071","R",2035216,"predClose"
"2072","Rcpp",83958,"predClose"
"2073","R",2188513,"predClose"
"2074","Rcpp",86582,"predClose"
"2075","Rcpp",77205,"predClose"
"2076","Rcpp",80671,"predClose"
"2077","R",2317877,"predClose"
"2078","Rcpp",93215,"predClose"
"2079","R",2392446,"predClose"
"2080","R",2373060,"predClose"
"2081","Rcpp",97032,"predClose"
"2082","Rcpp",88526,"predClose"
"2083","R",2386305,"predClose"
"2084","Rcpp",95790,"predClose"
"2085","Rcpp",85801,"predClose"
"2086","R",2390883,"predClose"
"2087","Rcpp",97854,"predClose"
"2088","R",2419807,"predClose"
"2089","Rcpp",118001,"predClose"
"2090","Rcpp",87564,"predClose"
"2091","Rcpp",92594,"predClose"
"2092","R",2462157,"predClose"
"2093","Rcpp",103314,"predClose"
"2094","R",2487134,"predClose"
"2095","R",2432441,"predClose"
"2096","R",2475953,"predClose"
"2097","Rcpp",101110,"predClose"
"2098","R",2424797,"predClose"
"2099","R",2392516,"predClose"
"2100","R",2394220,"predClose"
"2101","R",2397616,"predClose"
"2102","R",2383830,"predClose"
"2103","Rcpp",100999,"predClose"
"2104","Rcpp",88826,"predClose"
"2105","R",2337964,"predClose"
"2106","Rcpp",98525,"predClose"
"2107","Rcpp",80752,"predClose"
"2108","Rcpp",81643,"predClose"
"2109","Rcpp",80892,"predClose"
"2110","R",2355677,"predClose"
"2111","Rcpp",103474,"predClose"
"2112","Rcpp",89909,"predClose"
"2113","Rcpp",93676,"predClose"
"2114","R",2395281,"predClose"
"2115","R",2364373,"predClose"
"2116","R",2377768,"predClose"
"2117","R",2407965,"predClose"
"2118","R",2416731,"predClose"
"2119","Rcpp",102171,"predClose"
"2120","Rcpp",88586,"predClose"
"2121","Rcpp",93825,"predClose"
"2122","Rcpp",81643,"predClose"
"2123","R",2378510,"predClose"
"2124","Rcpp",97934,"predClose"
"2125","Rcpp",85650,"predClose"
"2126","Rcpp",95068,"predClose"
"2127","Rcpp",79439,"predClose"
"2128","Rcpp",80782,"predClose"
"2129","Rcpp",78186,"predClose"
"2130","R",2385303,"predClose"
"2131","Rcpp",99006,"predClose"
"2132","Rcpp",91712,"predClose"
"2133","R",2373781,"predClose"
"2134","R",2442509,"predClose"
"2135","R",2415409,"predClose"
"2136","Rcpp",99166,"predClose"
"2137","Rcpp",79239,"predClose"
"2138","Rcpp",79048,"predClose"
"2139","Rcpp",80501,"predClose"
"2140","R",2408907,"predClose"
"2141","Rcpp",96842,"predClose"
"2142","Rcpp",98224,"predClose"
"2143","Rcpp",79679,"predClose"
"2144","Rcpp",79559,"predClose"
"2145","Rcpp",76815,"predClose"
